"","time.abs","altitude","qv","rh","temp","theta"
"5182",66899.999,0.185311675071716,1.99178957939148,71.6543426513672,-4.57434368133545,270.4296875
"5183",66899.999,0.213842839002609,1.98175823688507,72.7875289916992,-4.89652299880981,270.385772705078
"5184",66899.999,0.245227128267288,1.96627306938171,73.8175582885742,-5.23780202865601,270.350646972656
"5185",66899.999,0.279749840497971,1.93040025234222,74.0463027954102,-5.577880859375,270.347595214844
"5186",66899.999,0.317724823951721,1.90480446815491,74.7980499267578,-5.94849538803101,270.347778320312
"5187",66899.999,0.359497308731079,1.89003849029541,76.1628189086914,-6.35613250732422,270.348022460938
"5188",66899.999,0.405447036027908,1.854252576828,76.8774566650391,-6.80269336700439,270.350158691406
"5189",66899.999,0.455991744995117,1.79258322715759,76.0207443237305,-7.17916584014893,270.469055175781
"5190",66899.999,0.511590957641602,1.72815275192261,75.0005340576172,-7.56904220581055,270.624786376953
"5191",66899.999,0.572750091552734,1.65837681293488,73.833625793457,-7.99827432632446,270.796112060547
"5192",66899.999,0.64002513885498,1.62605392932892,74.3352737426758,-8.44881057739258,271.007080078125
"5193",66899.999,0.71402770280838,1.60045719146729,75.3452377319336,-8.94618606567383,271.237945556641
"5194",66899.999,0.795430541038513,1.59085392951965,76.9719696044922,-9.42897510528564,271.558746337891
"5195",66899.999,0.884973645210266,1.5874742269516,79.2685928344727,-9.97603988647461,271.896270751953
"5196",66899.999,0.983471035957336,1.58860528469086,82.3346481323242,-10.6075305938721,272.238067626953
"5197",66899.999,1.09181821346283,1.54804468154907,83.8679809570312,-11.3398361206055,272.576354980469
"5198",66899.999,1.21100008487701,1.51632690429688,87.035270690918,-12.253002166748,272.837768554688
"5199",66899.999,1.34210014343262,1.52201116085052,94.3146591186523,-13.4111557006836,272.965576171875
"5200",66899.999,1.48631024360657,1.45357537269592,99.1950302124023,-14.8199472427368,272.964813232422
"5201",66899.999,1.64494132995605,1.29781222343445,98.6392593383789,-16.3692874908447,272.964324951172
"5202",66899.999,1.81943547725677,1.14633107185364,98.2663955688477,-18.0733013153076,272.964080810547
"5203",66899.999,2.01137900352478,1.00710475444794,98.7689056396484,-19.9471092224121,272.964416503906
"5204",66899.999,2.2225170135498,0.88856703042984,100.000999450684,-21.8571472167969,273.12841796875
"5205",66899.999,2.45476889610291,0.785130977630615,99.9983596801758,-23.614164352417,273.685974121094
"5206",66899.999,2.71024608612061,0.674684345722198,99.996337890625,-25.6890678405762,274.148468017578
